comuna,nombre_campamento,anio_llegada,situacion_habitacional_anterior,tipo_vivienda,tiene_electricidad,fuente_agua,tiene_saneamiento,coord_x,coord_y,geometry,antiguedad_hogar
13201,1320105,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5644351883031,-33.6344739783237,POINT (-70.5644351883031 -33.6344739783237),4.0
13201,1320105,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5490659146563,-33.6076505295732,POINT (-70.5490659146563 -33.6076505295732),4.0
13201,1320105,2022.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5494005762663,-33.60812682724,POINT (-70.5494005762663 -33.60812682724),2.0
13201,1320111,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5499187065321,-33.6070700794748,POINT (-70.5499187065321 -33.6070700794748),4.0
13201,1320105,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5499172233207,-33.6064156295018,POINT (-70.5499172233207 -33.6064156295018),3.0
13201,1320105,2020.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5496021044817,-33.6066241990183,POINT (-70.5496021044817 -33.6066241990183),4.0
13201,1320105,2019.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5496083579489,-33.6067360872532,POINT (-70.5496083579489 -33.6067360872532),5.0
13201,1320105,2020.0,Allegado,3.0,No informado,No informado,No informado,-70.5498817310141,-33.6066165307367,POINT (-70.5498817310141 -33.6066165307367),4.0
13201,1320105,2020.0,Propietario y pagando dividendo,1.0,No informado,Camión aljibe,No informado,-70.549280383386,-33.6074181635686,POINT (-70.549280383386 -33.6074181635686),4.0
13201,1320105,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5491643197819,-33.6074656702614,POINT (-70.5491643197819 -33.6074656702614),4.0
13201,1320111,2021.0,Propietario y sin deuda,1.0,No informado,Camión aljibe,No informado,-70.5489316666667,-33.607965,POINT (-70.5489316666667 -33.607965),3.0
13201,1320105,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5492833333333,-33.6076433333333,POINT (-70.5492833333333 -33.6076433333333),4.0
13201,1320105,2020.0,Propietario y sin deuda,1.0,No informado,Camión aljibe,No informado,-70.5489683333333,-33.60759,POINT (-70.5489683333333 -33.60759),4.0
13201,1320111,2021.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5494803613047,-33.6084397095032,POINT (-70.5494803613047 -33.6084397095032),3.0
13201,1320111,2022.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5487515384756,-33.6082178646968,POINT (-70.5487515384756 -33.6082178646968),2.0
13201,1320111,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5500094039271,-33.6074951510555,POINT (-70.5500094039271 -33.6074951510555),4.0
13201,1320105,,No informado,3.0,No informado,Camión aljibe,No informado,-70.5502968102645,-33.6065084017794,POINT (-70.5502968102645 -33.6065084017794),
13201,1320111,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5516601803124,-33.6071155874601,POINT (-70.5516601803124 -33.6071155874601),3.0
13201,1320111,2019.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5522336563559,-33.606443409566,POINT (-70.5522336563559 -33.606443409566),5.0
13201,1320111,9999.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5521948562579,-33.6064657707065,POINT (-70.5521948562579 -33.6064657707065),-7975.0
13201,1320111,2019.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5520649132207,-33.6064329363384,POINT (-70.5520649132207 -33.6064329363384),5.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5519210346857,-33.6064047601776,POINT (-70.5519210346857 -33.6064047601776),4.0
13201,1320111,2021.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5517773995098,-33.6063805517065,POINT (-70.5517773995098 -33.6063805517065),3.0
13201,1320111,2021.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5495778989428,-33.6086082678244,POINT (-70.5495778989428 -33.6086082678244),3.0
13201,1320111,2020.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5496278435889,-33.6081520144046,POINT (-70.5496278435889 -33.6081520144046),4.0
13201,1320111,2021.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5495656582643,-33.6082838429057,POINT (-70.5495656582643 -33.6082838429057),3.0
13201,1320111,2021.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5495270815562,-33.6083769526583,POINT (-70.5495270815562 -33.6083769526583),3.0
13201,1320111,2022.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.549512107706,-33.6083872465793,POINT (-70.549512107706 -33.6083872465793),2.0
13201,1320111,2020.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5508319991411,-33.6081050167829,POINT (-70.5508319991411 -33.6081050167829),4.0
13201,1320111,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5501786076175,-33.6081904727208,POINT (-70.5501786076175 -33.6081904727208),4.0
13201,1320111,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.549989021673,-33.6079899140644,POINT (-70.549989021673 -33.6079899140644),5.0
13201,1320111,2019.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5497241046844,-33.6074752154428,POINT (-70.5497241046844 -33.6074752154428),5.0
13201,1320111,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5497326526665,-33.6073818388108,POINT (-70.5497326526665 -33.6073818388108),5.0
13201,1320111,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.6492211435191,-33.4455360727235,POINT (-70.6492211435191 -33.4455360727235),5.0
13201,1320111,2019.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5496830097701,-33.6075819758031,POINT (-70.5496830097701 -33.6075819758031),5.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5516306633643,-33.6063868582282,POINT (-70.5516306633643 -33.6063868582282),4.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5514908528833,-33.6063539747832,POINT (-70.5514908528833 -33.6063539747832),4.0
13201,1320111,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5513607524999,-33.6063599797936,POINT (-70.5513607524999 -33.6063599797936),4.0
13201,1320111,2021.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5512312564497,-33.6063439784821,POINT (-70.5512312564497 -33.6063439784821),3.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.551218660262,-33.6063573433988,POINT (-70.551218660262 -33.6063573433988),4.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.551218660262,-33.6063573433988,POINT (-70.551218660262 -33.6063573433988),4.0
13110,1311013,2022.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.55626554,-33.51537591,POINT (-70.55626554 -33.51537591),2.0
13110,1311013,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.55616344,-33.51535933,POINT (-70.55616344 -33.51535933),5.0
13110,1311013,2021.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5562779561629,-33.5152855458212,POINT (-70.5562779561629 -33.5152855458212),3.0
13110,1311013,2019.0,Allegado,2.0,No informado,Camión aljibe,No,-70.55609456,-33.51533281,POINT (-70.55609456 -33.51533281),5.0
13110,1311013,2020.0,Propietario y pagando dividendo,No informado,No informado,No informado,No informado,-70.5560397967235,-33.51533183358,POINT (-70.5560397967235 -33.51533183358),4.0
13110,1311013,2019.0,No informado,2.0,No informado,Camión aljibe,No informado,-70.55609655,-33.5153875,POINT (-70.55609655 -33.5153875),5.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5563462051284,-33.5152770596157,POINT (-70.5563462051284 -33.5152770596157),
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5561959922316,-33.5151874374975,POINT (-70.5561959922316 -33.5151874374975),
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5561112094337,-33.5151886378794,POINT (-70.5561112094337 -33.5151886378794),
13110,1311013,2020.0,Allegado,2.0,No informado,Camión aljibe,No,-70.5560065005233,-33.5151763176544,POINT (-70.5560065005233 -33.5151763176544),4.0
13110,1311013,2019.0,Allegado,2.0,No informado,Camión aljibe,No,-70.5559906117507,-33.5152420503297,POINT (-70.5559906117507 -33.5152420503297),5.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.55596053,-33.51533646,POINT (-70.55596053 -33.51533646),
13110,1311013,2020.0,Allegado,2.0,No informado,Camión aljibe,No,-70.55583217,-33.51500537,POINT (-70.55583217 -33.51500537),4.0
13201,1320111,2020.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5511302762649,-33.6063325412748,POINT (-70.5511302762649 -33.6063325412748),4.0
13201,1320111,2019.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5510223772603,-33.6063264692826,POINT (-70.5510223772603 -33.6063264692826),5.0
13201,1320111,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5508963839808,-33.6063093237755,POINT (-70.5508963839808 -33.6063093237755),5.0
13201,1320111,2019.0,Propietario y sin deuda,2.0,No informado,No informado,No informado,-70.550731022409,-33.6062972086222,POINT (-70.550731022409 -33.6062972086222),5.0
13201,1320111,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.550565221239,-33.6062916206695,POINT (-70.550565221239 -33.6062916206695),5.0
13201,1320111,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5501464065047,-33.6072383000767,POINT (-70.5501464065047 -33.6072383000767),4.0
13201,1320111,2020.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5501644234756,-33.607238752698,POINT (-70.5501644234756 -33.607238752698),4.0
13119,1311916,,No informado,No informado,No informado,No informado,No informado,-70.755149348835,-33.5266833120783,POINT (-70.755149348835 -33.5266833120783),
13110,1311013,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5569561349777,-33.5156639065973,POINT (-70.5569561349777 -33.5156639065973),5.0
13110,1311013,2020.0,Propietario y sin deuda,2.0,No,Camión aljibe,No informado,-70.5568996261647,-33.5156276253613,POINT (-70.5568996261647 -33.5156276253613),4.0
13110,1311013,,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5568236881488,-33.5155981778449,POINT (-70.5568236881488 -33.5155981778449),
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5567388933228,-33.5155682930558,POINT (-70.5567388933228 -33.5155682930558),
13110,1311013,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5566566373882,-33.5155196425008,POINT (-70.5566566373882 -33.5155196425008),4.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5565882707394,-33.5154958855038,POINT (-70.5565882707394 -33.5154958855038),
13110,1311013,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5565061293429,-33.5154804435807,POINT (-70.5565061293429 -33.5154804435807),5.0
13110,1311013,2019.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5564473566782,-33.5154488772586,POINT (-70.5564473566782 -33.5154488772586),5.0
13110,1311013,2023.0,Allegado,4.0,No informado,Camión aljibe,No informado,-70.5563440489287,-33.5154296489428,POINT (-70.5563440489287 -33.5154296489428),1.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5563456091362,-33.5153826755029,POINT (-70.5563456091362 -33.5153826755029),
13110,1311013,2020.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5563966617654,-33.5153374931079,POINT (-70.5563966617654 -33.5153374931079),4.0
13110,1311013,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5579712274062,-33.5160377324307,POINT (-70.5579712274062 -33.5160377324307),3.0
13110,1311013,2022.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5579224152751,-33.5160897619078,POINT (-70.5579224152751 -33.5160897619078),2.0
13110,1311013,2020.0,Propietario y pagando dividendo,No informado,No informado,No informado,No informado,-70.5583757628064,-33.515650346175,POINT (-70.5583757628064 -33.515650346175),4.0
13110,1311013,2019.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5581883640953,-33.5157944606458,POINT (-70.5581883640953 -33.5157944606458),5.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5581650118111,-33.5158420512506,POINT (-70.5581650118111 -33.5158420512506),
13110,1311013,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5581582035131,-33.5158578733518,POINT (-70.5581582035131 -33.5158578733518),3.0
13110,1311013,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5580346806917,-33.5159790715355,POINT (-70.5580346806917 -33.5159790715355),2.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5579653616023,-33.5160129162866,POINT (-70.5579653616023 -33.5160129162866),
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5577117590483,-33.5161699115545,POINT (-70.5577117590483 -33.5161699115545),5.0
13110,1311013,2020.0,Propietario y sin deuda,No informado,No informado,No informado,No informado,-70.5576919308103,-33.5162219955008,POINT (-70.5576919308103 -33.5162219955008),4.0
13110,1311013,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5577620837022,-33.5164548509918,POINT (-70.5577620837022 -33.5164548509918),4.0
13110,1311013,2024.0,No informado,3.0,No informado,Camión aljibe,No informado,-70.557822612879,-33.5163886613048,POINT (-70.557822612879 -33.5163886613048),0.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5577224324015,-33.51650480272,POINT (-70.5577224324015 -33.51650480272),
13110,1311013,2023.0,No informado,3.0,No informado,Camión aljibe,No informado,-70.5576924290406,-33.5165600299258,POINT (-70.5576924290406 -33.5165600299258),1.0
13110,1311013,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5576399507631,-33.5165922685947,POINT (-70.5576399507631 -33.5165922685947),3.0
13110,1311013,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5576318324589,-33.5165171980953,POINT (-70.5576318324589 -33.5165171980953),2.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5575671111182,-33.5165347566463,POINT (-70.5575671111182 -33.5165347566463),
13110,1311013,2021.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5575692788369,-33.5165545191882,POINT (-70.5575692788369 -33.5165545191882),3.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5576633333333,-33.5164716666667,POINT (-70.5576633333333 -33.5164716666667),
13110,1311013,2017.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5578168983564,-33.5163949263117,POINT (-70.5578168983564 -33.5163949263117),7.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.557809196526,-33.5163821506001,POINT (-70.557809196526 -33.5163821506001),5.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5577551659242,-33.5162637413451,POINT (-70.5577551659242 -33.5162637413451),5.0
13110,1311013,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5578153201639,-33.5162446811924,POINT (-70.5578153201639 -33.5162446811924),5.0
13110,1311013,,No informado,No informado,No informado,No informado,No informado,-70.5579796665193,-33.5162785925497,POINT (-70.5579796665193 -33.5162785925497),
13201,1320105,,No informado,No informado,No informado,No informado,No informado,-70.5497749754146,-33.6063776658759,POINT (-70.5497749754146 -33.6063776658759),
